State,Date,raw_positives,7-day_avg,new_confirmed_cases_average,new_confirmed_cases_value,new_confirmed_cases_cumulative,new_deaths_average,new_deaths_value,new_deaths_cumulative,doses_admin_daily,7_day_avg,inpatient_beds_used_covid
DE,2021-05-08,173.0,162.42857142857142,,,,,,,,,
DE,2021-05-09,200.0,150.57142857142858,,,,,,,,,
DE,2021-05-10,104.0,144.0,,,,,,,,,
DE,2021-05-11,89.0,134.28571428571428,,,,,,,,,
DE,2021-05-12,114.0,132.14285714285714,,,,,,,,,
DE,2021-05-13,125.0,122.71428571428571,,,,,,,,,
DE,2021-05-14,135.0,119.57142857142857,,,,,,,,,
DE,2021-05-15,158.0,119.14285714285714,,,,,,,,,
DE,2021-05-16,134.0,210.42857142857142,,,,,,,,,
DE,2021-05-17,82.0,207.28571428571428,,,,,,,,,
DE,2021-05-18,86.0,207.28571428571428,,,,,,,,,
DE,2021-05-19,753.0,201.0,,,,,,,,,
DE,2021-05-20,103.0,194.0,,,,,,,,,
DE,2021-05-21,135.0,188.57142857142858,,,,,,,,,
DE,2021-05-22,114.0,176.28571428571428,,,,,,,,,
DE,2021-05-23,85.0,86.28571428571429,,,,,,,,,
DE,2021-05-24,44.0,82.28571428571429,,,,,,,,,
DE,2021-05-25,0.0,73.57142857142857,,,,,,,,,
DE,2021-05-26,123.0,70.0,,,,,,,,,
DE,2021-05-27,75.0,65.14285714285714,,,,,,,,,
DE,2021-05-28,74.0,68.66666666666667,,,,,,,,,
DE,2021-05-29,89.0,82.4,,,,,,,,,
DE,2021-05-30,51.0,72.25,,,,,,,,,
FL,2020-01-22,0.0,0.0,,,,,,,,,
FL,2020-01-23,0.0,0.0,,,,,,,,,
FL,2020-01-24,0.0,0.0,,,,,,,,,
FL,2020-01-25,0.0,0.0,,,,,,,,,
FL,2020-01-26,0.0,0.0,,,,,,,,,
FL,2020-01-27,0.0,0.0,,,,,,,,,
FL,2020-01-28,0.0,0.0,,,,,,,,,
FL,2020-01-29,0.0,0.0,,,,,,,,,
FL,2020-01-30,0.0,0.0,,,,,,,,,
FL,2020-01-31,0.0,0.0,,,,,,,,,
FL,2020-02-01,0.0,0.0,,,,,,,,,
FL,2020-02-02,0.0,0.0,,,,,,,,,
FL,2020-02-03,0.0,0.0,,,,,,,,,
FL,2020-02-04,0.0,0.0,,,,,,,,,
FL,2020-02-05,0.0,0.0,,,,,,,,,
FL,2020-02-06,0.0,0.0,,,,,,,,,
FL,2020-02-07,0.0,0.0,,,,,,,,,
FL,2020-02-08,0.0,0.0,,,,,,,,,
FL,2020-02-09,0.0,0.0,,,,,,,,,
FL,2020-02-10,0.0,0.0,,,,,,,,,
FL,2020-02-11,0.0,0.0,,,,,,,,,
FL,2020-02-12,0.0,0.0,,,,,,,,,
FL,2020-02-13,0.0,0.0,,,,,,,,,
FL,2020-02-14,0.0,0.0,,,,,,,,,
FL,2020-02-15,0.0,0.0,,,,,,,,,
FL,2020-02-16,0.0,0.0,,,,,,,,,
FL,2020-02-17,0.0,0.0,,,,,,,,,
FL,2020-02-18,0.0,0.0,,,,,,,,,
FL,2020-02-19,0.0,0.0,,,,,,,,,
FL,2020-02-20,0.0,0.0,,,,,,,,,
FL,2020-02-21,0.0,0.0,,,,,,,,,
FL,2020-02-22,0.0,0.0,,,,,,,,,
FL,2020-02-23,0.0,0.0,,,,,,,,,
FL,2020-02-24,0.0,0.0,,,,,,,,,
FL,2020-02-25,0.0,0.0,,,,,,,,,
FL,2020-02-26,0.0,0.0,,,,,,,,,
FL,2020-02-27,0.0,0.0,,,,,,,,,
FL,2020-02-28,0.0,0.14285714285714285,,,,,,,,,
FL,2020-02-29,0.0,0.2857142857142857,,,,,,,,,
FL,2020-03-01,0.0,0.2857142857142857,,,,,,,,,
FL,2020-03-02,1.0,0.42857142857142855,,,,,,,,,
FL,2020-03-03,1.0,0.42857142857142855,,,,,,,,,
FL,2020-03-04,0.0,1.0,,,,,,,,,
FL,2020-03-05,1.0,1.4285714285714286,,,,,,,,,
FL,2020-03-06,0.0,1.7142857142857142,,,,,,,,,
FL,2020-03-07,4.0,1.8571428571428572,,,,,,,,,
FL,2020-03-08,3.0,3.142857142857143,,,,,,,,,
FL,2020-03-09,3.0,3.857142857142857,,,,,,,,,
FL,2020-03-10,2.0,6.714285714285714,,,,,,,,,
FL,2020-03-11,9.0,9.857142857142858,,,,,,,,,
FL,2020-03-12,6.0,12.857142857142858,,,,,,,,,
FL,2020-03-13,20.0,12.571428571428571,,,,,,,,,
FL,2020-03-14,26.0,25.0,,,,,,,,,
FL,2020-03-15,24.0,40.285714285714285,,,,,,,,,
FL,2020-03-16,1.0,57.42857142857143,,,,,,,,,
FL,2020-03-17,89.0,73.42857142857143,,,,,,,,,
FL,2020-03-18,116.0,98.14285714285714,,,,,,,,,
FL,2020-03-19,126.0,129.14285714285714,,,,,,,,,
FL,2020-03-20,132.0,160.85714285714286,,,,,,,,,
FL,2020-03-21,199.0,174.57142857142858,,,,,,,,,
FL,2020-03-22,241.0,196.57142857142858,,,,,,,,,
FL,2020-03-23,223.0,275.0,,,,,,,,,
FL,2020-03-24,185.0,333.7142857142857,,,,,,,,,
FL,2020-03-25,270.0,428.57142857142856,,,,,,,,,
FL,2020-03-26,675.0,463.14285714285717,,,,,,,,,
FL,2020-03-27,543.0,606.5714285714286,,,,,,,,,
FL,2020-03-28,863.0,761.2857142857143,,,,,,,,,
FL,2020-03-29,483.0,753.4285714285714,,,,,,,,,
FL,2020-03-30,1227.0,950.1428571428571,,,,,,,,,
FL,2020-03-31,1268.0,1052.5714285714287,,,,,,,,,
FL,2020-04-01,215.0,1110.5714285714287,,,,,,,,,
FL,2020-04-02,2052.0,1157.7142857142858,,,,,,,,,
FL,2020-04-03,1260.0,1121.5714285714287,,,,,,,,,
FL,2020-04-04,1269.0,1114.857142857143,,,,,,,,,
FL,2020-04-05,813.0,1214.2857142857142,,,,,,,,,
FL,2020-04-06,974.0,1050.857142857143,,,,,,,,,
FL,2020-04-07,1221.0,1037.5714285714287,,,,,,,,,
FL,2020-04-08,911.0,993.8571428571429,,,,,,,,,
FL,2020-04-09,908.0,1077.857142857143,,,,,,,,,
FL,2020-04-10,1167.0,1099.2857142857142,,,,,,,,,
FL,2020-04-11,963.0,1011.8571428571429,,,,,,,,,
FL,2020-04-12,1401.0,1007.8571428571429,,,,,,,,,
FL,2020-04-13,1124.0,997.0,,,,,,,,,
FL,2020-04-14,609.0,1032.5714285714287,,,,,,,,,
FL,2020-04-15,883.0,999.7142857142857,,,,,,,,,
FL,2020-04-16,832.0,917.0,,,,,,,,,
FL,2020-04-17,1416.0,862.8571428571429,,,,,,,,,
FL,2020-04-18,733.0,891.5714285714286,,,,,,,,,
FL,2020-04-19,822.0,828.2857142857143,,,,,,,,,
FL,2020-04-20,745.0,900.7142857142857,,,,,,,,,
FL,2020-04-21,810.0,824.8571428571429,,,,,,,,,
FL,2020-04-22,440.0,763.8571428571429,,,,,,,,,
FL,2020-04-23,1339.0,745.4285714285714,,,,,,,,,
FL,2020-04-24,885.0,725.5714285714286,,,,,,,,,
FL,2020-04-25,306.0,711.2857142857143,,,,,,,,,
FL,2020-04-26,693.0,697.7142857142857,,,,,,,,,
FL,2020-04-27,606.0,577.4285714285714,,,,,,,,,
FL,2020-04-28,710.0,599.2857142857143,,,,,,,,,
FL,2020-04-29,345.0,660.5714285714286,,,,,,,,,
FL,2020-04-30,497.0,649.4285714285714,,,,,,,,,
FL,2020-05-01,1038.0,679.8571428571429,,,,,,,,,
FL,2020-05-02,735.0,655.8571428571429,,,,,,,,,
FL,2020-05-03,615.0,687.0,,,,,,,,,
FL,2020-05-04,819.0,734.0,,,,,,,,,
FL,2020-05-05,542.0,638.7142857142857,,,,,,,,,
FL,2020-05-06,563.0,648.2857142857143,,,,,,,,,
FL,2020-05-07,826.0,645.4285714285714,,,,,,,,,
FL,2020-05-08,371.0,583.5714285714286,,,,,,,,,
FL,2020-05-09,802.0,640.5714285714286,,,,,,,,,
FL,2020-05-10,595.0,628.5714285714286,,,,,,,,,
FL,2020-05-11,386.0,626.0,,,,,,,,,
FL,2020-05-12,941.0,705.5714285714286,,,,,,,,,
FL,2020-05-13,479.0,687.1428571428571,,,,,,,,,
FL,2020-05-14,808.0,713.1428571428571,,,,,,,,,
FL,2020-05-15,928.0,780.0,,,,,,,,,
FL,2020-05-16,673.0,717.2857142857143,,,,,,,,,
FL,2020-05-17,777.0,724.1428571428571,,,,,,,,,
FL,2020-05-18,854.0,780.7142857142857,,,,,,,,,
FL,2020-05-19,502.0,759.0,,,,,,,,,
FL,2020-05-20,527.0,759.4285714285714,,,,,,,,,
FL,2020-05-21,1204.0,754.1428571428571,,,,,,,,,
FL,2020-05-22,776.0,757.7142857142857,,,,,,,,,
FL,2020-05-23,676.0,758.7142857142857,,,,,,,,,
FL,2020-05-24,740.0,737.5714285714286,,,,,,,,,
FL,2020-05-25,879.0,658.5714285714286,,,,,,,,,
FL,2020-05-26,509.0,720.8571428571429,,,,,,,,,
FL,2020-05-27,379.0,756.7142857142857,,,,,,,,,
FL,2020-05-28,651.0,756.5714285714286,,,,,,,,,
FL,2020-05-29,1212.0,726.2857142857143,,,,,,,,,
FL,2020-05-30,927.0,741.7142857142857,,,,,,,,,
FL,2020-05-31,739.0,875.7142857142857,,,,,,,,,
FL,2020-06-01,667.0,985.4285714285714,,,,,,,,,
FL,2020-06-02,617.0,998.7142857142857,,,,,,,,,
FL,2020-06-03,1317.0,1047.7142857142858,,,,,,,,,
FL,2020-06-04,1419.0,1110.7142857142858,,,,,,,,,
FL,2020-06-05,1305.0,1153.4285714285713,,,,,,,,,
FL,2020-06-06,1270.0,1221.857142857143,,,,,,,,,
FL,2020-06-07,1180.0,1229.5714285714287,,,,,,,,,
FL,2020-06-08,966.0,1269.4285714285713,,,,,,,,,
FL,2020-06-09,1096.0,1354.7142857142858,,,,,,,,,
FL,2020-06-10,1371.0,1542.0,,,,,,,,,
FL,2020-06-11,1698.0,1661.4285714285713,,,,,,,,,
FL,2020-06-12,1902.0,1774.5714285714287,,,,,,,,,
FL,2020-06-13,2581.0,2015.5714285714287,,,,,,,,,
FL,2020-06-14,2016.0,2192.5714285714284,,,,,,,,,
FL,2020-06-15,1758.0,2408.1428571428573,,,,,,,,,
FL,2020-06-16,2783.0,2682.4285714285716,,,,,,,,,
FL,2020-06-17,2610.0,2892.1428571428573,,,,,,,,,
FL,2020-06-18,3207.0,3103.285714285714,,,,,,,,,
FL,2020-06-19,3822.0,3270.1428571428573,,,,,,,,,
FL,2020-06-20,4049.0,3342.0,,,,,,,,,
FL,2020-06-21,3494.0,3756.4285714285716,,,,,,,,,
FL,2020-06-22,2926.0,4013.1428571428573,,,,,,,,,
FL,2020-06-23,3286.0,4744.571428571428,,,,,,,,,
FL,2020-06-24,5511.0,5535.428571428572,,,,,,,,,
FL,2020-06-25,5004.0,6254.857142857143,,,,,,,,,
FL,2020-06-26,8942.0,6589.142857142857,,,,,,,,,
FL,2020-06-27,9585.0,6990.142857142857,,,,,,,,,
FL,2020-06-28,8530.0,7140.428571428572,,,,,,,,,
FL,2020-06-29,5266.0,7869.714285714285,,,,,,,,,
FL,2020-06-30,6093.0,7947.714285714285,,,,,,,,,
FL,2020-07-01,6563.0,8215.285714285714,,,,,,,,,
FL,2020-07-02,10109.0,8433.714285714286,,,,,,,,,
FL,2020-07-03,9488.0,8586.57142857143,,,,,,,,,
FL,2020-07-04,11458.0,8765.714285714286,,,,,,,,,
FL,2020-07-05,10059.0,9255.142857142857,,,,,,,,,
FL,2020-07-06,6336.0,9087.42857142857,,,,,,,,,
FL,2020-07-07,7347.0,9365.285714285714,,,,,,,,,
FL,2020-07-08,9989.0,9208.42857142857,,,,,,,,,
FL,2020-07-09,8935.0,9957.142857142857,,,,,,,,,
FL,2020-07-10,11433.0,10855.42857142857,,,,,,,,,
FL,2020-07-11,10360.0,11119.285714285714,,,,,,,,,
FL,2020-07-12,15300.0,11146.714285714286,,,,,,,,,
FL,2020-07-13,12624.0,11865.285714285714,,,,,,,,,
FL,2020-07-14,9194.0,11870.0,,,,,,,,,
FL,2020-07-15,10181.0,11865.42857142857,,,,,,,,,
FL,2020-07-16,13965.0,11462.285714285714,,,,,,,,,
FL,2020-07-17,11466.0,11137.0,,,,,,,,,
FL,2020-07-18,10328.0,11172.142857142857,,,,,,,,,
FL,2020-07-19,12478.0,11115.57142857143,,,,,,,,,
FL,2020-07-20,10347.0,10584.714285714286,,,,,,,,,
FL,2020-07-21,9440.0,10724.42857142857,,,,,,,,,
FL,2020-07-22,9785.0,10991.714285714286,,,,,,,,,
FL,2020-07-23,10249.0,10544.0,,,,,,,,,
FL,2020-07-24,12444.0,10336.142857142857,,,,,,,,,
FL,2020-07-25,12199.0,10306.142857142857,,,,,,,,,
FL,2020-07-26,9344.0,10257.714285714286,,,,,,,,,
FL,2020-07-27,8892.0,10215.857142857143,,,,,,,,,
FL,2020-07-28,9230.0,9724.857142857143,,,,,,,,,
FL,2020-07-29,9446.0,9359.57142857143,,,,,,,,,
FL,2020-07-30,9956.0,9039.57142857143,,,,,,,,,
FL,2020-07-31,9007.0,8448.142857142857,,,,,,,,,
FL,2020-08-01,9642.0,7907.571428571428,,,,,,,,,
FL,2020-08-02,7104.0,7330.857142857143,,,,,,,,,
FL,2020-08-03,4752.0,7001.428571428572,,,,,,,,,
FL,2020-08-04,5446.0,6812.714285714285,,,,,,,,,
FL,2020-08-05,5409.0,6649.857142857143,,,,,,,,,
FL,2020-08-06,7650.0,6524.857142857143,,,,,,,,,
FL,2020-08-07,7686.0,6439.571428571428,,,,,,,,,
FL,2020-08-08,8502.0,6494.571428571428,,,,,,,,,
FL,2020-08-09,6229.0,6880.285714285715,,,,,,,,,
FL,2020-08-10,4155.0,6678.285714285715,,,,,,,,,
FL,2020-08-11,5831.0,6458.571428571428,,,,,,,,,
FL,2020-08-12,8109.0,6151.428571428572,,,,,,,,,
FL,2020-08-13,6236.0,5801.428571428572,,,,,,,,,
FL,2020-08-14,6148.0,5590.428571428572,,,,,,,,,
FL,2020-08-15,6352.0,5305.714285714285,,,,,,,,,
FL,2020-08-16,3779.0,4735.142857142857,,,,,,,,,
FL,2020-08-17,2678.0,4495.0,,,,,,,,,
FL,2020-08-18,3838.0,4285.857142857143,,,,,,,,,
FL,2020-08-19,4115.0,3994.285714285714,,,,,,,,,
FL,2020-08-20,4555.0,3879.285714285714,,,,,,,,,
FL,2020-08-21,4684.0,3819.285714285714,,,,,,,,,
FL,2020-08-22,4311.0,3652.8571428571427,,,,,,,,,
FL,2020-08-23,2974.0,3525.0,,,,,,,,,
FL,2020-08-24,2258.0,3341.285714285714,,,,,,,,,
FL,2020-08-25,2673.0,3217.1428571428573,,,,,,,,,
FL,2020-08-26,3220.0,3058.0,,,,,,,,,
FL,2020-08-27,3269.0,3002.1428571428573,,,,,,,,,
FL,2020-08-28,3815.0,2948.8571428571427,,,,,,,,,
FL,2020-08-29,3197.0,3648.285714285714,,,,,,,,,
FL,2020-08-30,2583.0,3531.4285714285716,,,,,,,,,
FL,2020-08-31,1885.0,3574.5714285714284,,,,,,,,,
FL,2020-09-01,7569.0,3486.4285714285716,,,,,,,,,
FL,2020-09-02,2402.0,3552.0,,,,,,,,,
FL,2020-09-03,3571.0,3549.285714285714,,,,,,,,,
FL,2020-09-04,3198.0,3542.5714285714284,,,,,,,,,
FL,2020-09-05,3656.0,2721.714285714286,,,,,,,,,
FL,2020-09-06,2564.0,2688.1428571428573,,,,,,,,,
FL,2020-09-07,1838.0,2531.1428571428573,,,,,,,,,
FL,2020-09-08,1823.0,2595.714285714286,,,,,,,,,
FL,2020-09-09,2167.0,2529.1428571428573,,,,,,,,,
FL,2020-09-10,2472.0,2509.0,,,,,,,,,
FL,2020-09-11,3650.0,2494.4285714285716,,,,,,,,,
FL,2020-09-12,3190.0,2679.1428571428573,,,,,,,,,
FL,2020-09-13,2423.0,2706.0,,,,,,,,,
FL,2020-09-14,1736.0,2817.8571428571427,,,,,,,,,
FL,2020-09-15,3116.0,2754.1428571428573,,,,,,,,,
FL,2020-09-16,2355.0,2808.8571428571427,,,,,,,,,
FL,2020-09-17,3255.0,2822.8571428571427,,,,,,,,,
FL,2020-09-18,3204.0,2815.5714285714284,,,,,,,,,
FL,2020-09-19,3573.0,2723.285714285714,,,,,,,,,
FL,2020-09-20,2521.0,2756.8571428571427,,,,,,,,,
FL,2020-09-21,1685.0,2654.8571428571427,,,,,,,,,
FL,2020-09-22,2470.0,2603.8571428571427,,,,,,,,,
FL,2020-09-23,2590.0,2492.714285714286,,,,,,,,,
FL,2020-09-24,2541.0,2401.4285714285716,,,,,,,,,
FL,2020-09-25,2847.0,2266.1428571428573,,,,,,,,,
FL,2020-09-26,2795.0,2379.8571428571427,,,,,,,,,
FL,2020-09-27,1882.0,2288.1428571428573,,,,,,,,,
FL,2020-09-28,738.0,2300.5714285714284,,,,,,,,,
FL,2020-09-29,3266.0,2273.8571428571427,,,,,,,,,
FL,2020-09-30,1948.0,2272.714285714286,,,,,,,,,
FL,2020-10-01,2628.0,2270.714285714286,,,,,,,,,
FL,2020-10-02,2660.0,2367.4285714285716,,,,,,,,,
FL,2020-10-03,2787.0,2222.4285714285716,,,,,,,,,
FL,2020-10-04,1868.0,2313.0,,,,,,,,,
FL,2020-10-05,1415.0,2409.8571428571427,,,,,,,,,
FL,2020-10-06,2251.0,2445.285714285714,,,,,,,,,
FL,2020-10-07,2582.0,2047.142857142857,,,,,,,,,
FL,2020-10-08,3306.0,2576.0,,,,,,,,,
FL,2020-10-09,2908.0,2592.8571428571427,,,,,,,,,
FL,2020-10-10,0.0,2660.5714285714284,,,,,,,,,
FL,2020-10-11,5570.0,2703.5714285714284,,,,,,,,,
FL,2020-10-12,1533.0,2710.714285714286,,,,,,,,,
FL,2020-10-13,2725.0,2788.0,,,,,,,,,
FL,2020-10-14,2883.0,3365.714285714286,,,,,,,,,
FL,2020-10-15,3356.0,2932.714285714286,,,,,,,,,
FL,2020-10-16,3449.0,2957.5714285714284,,,,,,,,,
FL,2020-10-17,4044.0,3091.4285714285716,,,,,,,,,
FL,2020-10-18,2539.0,2985.8571428571427,,,,,,,,,
FL,2020-10-19,1707.0,3300.4285714285716,,,,,,,,,
FL,2020-10-20,3662.0,3334.714285714286,,,,,,,,,
FL,2020-10-21,2144.0,3395.714285714286,,,,,,,,,
FL,2020-10-22,5558.0,3373.714285714286,,,,,,,,,
FL,2020-10-23,3689.0,3612.285714285714,,,,,,,,,
FL,2020-10-24,4471.0,3703.1428571428573,,,,,,,,,
FL,2020-10-25,2385.0,3984.714285714286,,,,,,,,,
FL,2020-10-26,3377.0,3790.4285714285716,,,,,,,,,
FL,2020-10-27,4298.0,4062.285714285714,,,,,,,,,
FL,2020-10-28,4115.0,3756.5714285714284,,,,,,,,,
FL,2020-10-29,4198.0,4110.857142857143,,,,,,,,,
FL,2020-10-30,5592.0,4292.857142857143,,,,,,,,,
FL,2020-10-31,2331.0,4341.285714285715,,,,,,,,,
FL,2020-11-01,4865.0,4385.285714285715,,,,,,,,,
FL,2020-11-02,4651.0,4679.428571428572,,,,,,,,,
FL,2020-11-03,4637.0,4629.857142857143,,,,,,,,,
FL,2020-11-04,4423.0,4932.857142857143,,,,,,,,,
FL,2020-11-05,6257.0,5212.142857142857,,,,,,,,,
FL,2020-11-06,5245.0,5108.285714285715,,,,,,,,,
FL,2020-11-07,4452.0,5067.714285714285,,,,,,,,,
FL,2020-11-08,6820.0,5269.857142857143,,,,,,,,,
FL,2020-11-09,3924.0,5177.0,,,,,,,,,
FL,2020-11-10,4353.0,5418.142857142857,,,,,,,,,
FL,2020-11-11,5838.0,5431.285714285715,,,,,,,,,
FL,2020-11-12,5607.0,5900.571428571428,,,,,,,,,
FL,2020-11-13,6933.0,6006.142857142857,,,,,,,,,
FL,2020-11-14,4544.0,6449.857142857143,,,,,,,,,
FL,2020-11-15,10105.0,6748.0,,,,,,,,,
FL,2020-11-16,4663.0,7244.857142857143,,,,,,,,,
FL,2020-11-17,7459.0,7552.285714285715,,,,,,,,,
FL,2020-11-18,7925.0,8104.428571428572,,,,,,,,,
FL,2020-11-19,9085.0,7601.857142857143,,,,,,,,,
FL,2020-11-20,9085.0,7840.142857142857,,,,,,,,,
FL,2020-11-21,8409.0,7996.714285714285,,,,,,,,,
FL,2020-11-22,6587.0,8061.142857142857,,,,,,,,,
FL,2020-11-23,6331.0,6763.285714285715,,,,,,,,,
FL,2020-11-24,8555.0,7943.142857142857,,,,,,,,,
FL,2020-11-25,8376.0,7638.571428571428,,,,,,,,,
FL,2020-11-26,0.0,7749.428571428572,,,,,,,,,
FL,2020-11-27,17344.0,7796.285714285715,,,,,,,,,
FL,2020-11-28,6277.0,7838.0,,,,,,,,,
FL,2020-11-29,7363.0,8069.142857142857,,,,,,,,,
FL,2020-11-30,6659.0,9622.0,,,,,,,,,
FL,2020-12-01,8847.0,8598.142857142857,,,,,,,,,
FL,2020-12-02,9994.0,9191.57142857143,,,,,,,,,
FL,2020-12-03,10870.0,9344.857142857143,,,,,,,,,
FL,2020-12-04,10177.0,9495.142857142857,,,,,,,,,
FL,2020-12-05,10431.0,9372.0,,,,,,,,,
FL,2020-12-06,8436.0,9314.57142857143,,,,,,,,,
FL,2020-12-07,7711.0,9381.0,,,,,,,,,
FL,2020-12-08,7985.0,9598.42857142857,,,,,,,,,
FL,2020-12-09,9592.0,9619.285714285714,,,,,,,,,
FL,2020-12-10,11335.0,9693.857142857143,,,,,,,,,
FL,2020-12-11,11699.0,9799.714285714286,,,,,,,,,
FL,2020-12-12,10577.0,10003.42857142857,,,,,,,,,
FL,2020-12-13,8958.0,10281.857142857143,,,,,,,,,
FL,2020-12-14,8452.0,10540.857142857143,,,,,,,,,
FL,2020-12-15,9411.0,10726.714285714286,,,,,,,,,
FL,2020-12-16,11541.0,10884.57142857143,,,,,,,,,
FL,2020-12-17,13148.0,10805.0,,,,,,,,,
FL,2020-12-18,13000.0,11171.142857142857,,,,,,,,,
FL,2020-12-19,11682.0,11317.285714285714,,,,,,,,,
FL,2020-12-20,8401.0,11294.857142857143,,,,,,,,,
FL,2020-12-21,11015.0,11294.714285714286,,,,,,,,,
FL,2020-12-22,10434.0,9437.57142857143,,,,,,,,,
FL,2020-12-23,11384.0,10203.285714285714,,,,,,,,,
FL,2020-12-24,13147.0,10059.0,,,,,,,,,
FL,2020-12-25,0.0,9656.57142857143,,,,,,,,,
FL,2020-12-26,17042.0,9891.0,,,,,,,,,
FL,2020-12-27,7391.0,10246.285714285714,,,,,,,,,
FL,2020-12-28,8198.0,10824.142857142857,,,,,,,,,
FL,2020-12-29,12075.0,10824.142857142857,,,,,,,,,
FL,2020-12-30,13871.0,12892.142857142857,,,,,,,,,
FL,2020-12-31,17192.0,13351.0,,,,,,,,,
FL,2021-01-01,0.0,13787.857142857143,,,,,,,,,
FL,2021-01-02,31518.0,14267.285714285714,,,,,,,,,
FL,2021-01-03,10603.0,14826.142857142857,,,,,,,,,
FL,2021-01-04,11256.0,15201.0,,,,,,,,,
FL,2021-01-05,15431.0,17991.0,,,,,,,,,
FL,2021-01-06,17783.0,15694.857142857143,,,,,,,,,
FL,2021-01-07,19816.0,15939.142857142857,,,,,,,,,
FL,2021-01-08,19530.0,15984.857142857143,,,,,,,,,
FL,2021-01-09,15445.0,15908.42857142857,,,,,,,,,
FL,2021-01-10,12313.0,15366.57142857143,,,,,,,,,
FL,2021-01-11,11576.0,14495.714285714286,,,,,,,,,
FL,2021-01-12,14896.0,14116.42857142857,,,,,,,,,
FL,2021-01-13,13990.0,13641.285714285714,,,,,,,,,
FL,2021-01-14,13720.0,13467.0,,,,,,,,,
FL,2021-01-15,16875.0,12956.42857142857,,,,,,,,,
FL,2021-01-16,12119.0,12230.714285714286,,,,,,,,,
FL,2021-01-17,11093.0,11934.142857142857,,,,,,,,,
FL,2021-01-18,8002.0,11813.142857142857,,,,,,,,,
FL,2021-01-19,9816.0,11362.285714285714,,,,,,,,,
FL,2021-01-20,11914.0,11389.714285714286,,,,,,,,,
FL,2021-01-21,12873.0,11167.142857142857,,,,,,,,,
FL,2021-01-22,13719.0,11269.714285714286,,,,,,,,,
FL,2021-01-23,12311.0,11238.0,,,,,,,,,
FL,2021-01-24,9535.0,10737.142857142857,,,,,,,,,
FL,2021-01-25,8720.0,10530.0,,,,,,,,,
FL,2021-01-26,9594.0,10138.142857142857,,,,,,,,,
FL,2021-01-27,8408.0,10525.0,,,,,,,,,
FL,2021-01-28,11423.0,10275.42857142857,,,,,,,,,
FL,2021-01-29,10976.0,9848.285714285714,,,,,,,,,
FL,2021-01-30,15019.0,9982.42857142857,,,,,,,,,
FL,2021-01-31,7788.0,9778.285714285714,,,,,,,,,
FL,2021-02-01,5730.0,9248.0,,,,,,,,,
FL,2021-02-02,10533.0,9329.0,,,,,,,,,
FL,2021-02-03,6979.0,8252.857142857143,,,,,,,,,
FL,2021-02-04,7711.0,8086.571428571428,,,,,,,,,
FL,2021-02-05,11543.0,8087.571428571428,,,,,,,,,
FL,2021-02-06,7486.0,7586.142857142857,,,,,,,,,
FL,2021-02-07,6624.0,7665.857142857143,,,,,,,,,
FL,2021-02-08,5737.0,7782.142857142857,,,,,,,,,
FL,2021-02-09,7023.0,7221.285714285715,,,,,,,,,
FL,2021-02-10,7537.0,7225.428571428572,,,,,,,,,
FL,2021-02-11,8525.0,7055.714285714285,,,,,,,,,
FL,2021-02-12,7617.0,6752.571428571428,,,,,,,,,
FL,2021-02-13,7515.0,6648.857142857143,,,,,,,,,
FL,2021-02-14,5436.0,6621.0,,,,,,,,,
FL,2021-02-15,3615.0,6134.142857142857,,,,,,,,,
FL,2021-02-16,6297.0,6000.714285714285,,,,,,,,,
FL,2021-02-17,7342.0,5967.142857142857,,,,,,,,,
FL,2021-02-18,5117.0,5914.142857142857,,,,,,,,,
FL,2021-02-19,6683.0,5990.714285714285,,,,,,,,,
FL,2021-02-20,7280.0,5892.571428571428,,,,,,,,,
FL,2021-02-21,5065.0,5862.0,,,,,,,,,
FL,2021-02-22,4151.0,6079.571428571428,,,,,,,,,
FL,2021-02-23,5610.0,5970.857142857143,,,,,,,,,
FL,2021-02-24,7128.0,5710.714285714285,,,,,,,,,
FL,2021-02-25,6640.0,5778.428571428572,,,,,,,,,
FL,2021-02-26,5922.0,5428.285714285715,,,,,,,,,
FL,2021-02-27,5459.0,5652.428571428572,,,,,,,,,
FL,2021-02-28,5539.0,5493.285714285715,,,,,,,,,
FL,2021-03-01,1700.0,5418.714285714285,,,,,,,,,
FL,2021-03-02,7179.0,5426.285714285715,,,,,,,,,
FL,2021-03-03,6014.0,5316.428571428572,,,,,,,,,
FL,2021-03-04,6118.0,5110.571428571428,,,,,,,,,
FL,2021-03-05,5975.0,5340.857142857143,,,,,,,,,
FL,2021-03-06,4690.0,4947.571428571428,,,,,,,,,
FL,2021-03-07,4098.0,4781.714285714285,,,,,,,,,
FL,2021-03-08,3312.0,4631.285714285715,,,,,,,,,
FL,2021-03-09,4426.0,4522.571428571428,,,,,,,,,
FL,2021-03-10,4853.0,4601.714285714285,,,,,,,,,
FL,2021-03-11,5065.0,4544.714285714285,,,,,,,,,
FL,2021-03-12,5214.0,4475.285714285715,,,,,,,,,
FL,2021-03-13,5244.0,4527.428571428572,,,,,,,,,
FL,2021-03-14,3699.0,4491.142857142857,,,,,,,,,
FL,2021-03-15,2826.0,4495.142857142857,,,,,,,,,
FL,2021-03-16,4791.0,4484.571428571428,,,,,,,,,
FL,2021-03-17,4599.0,4464.714285714285,,,,,,,,,
FL,2021-03-18,5093.0,4505.857142857143,,,,,,,,,
FL,2021-03-19,5140.0,4511.0,,,,,,,,,
